,blacklisted,companyType,displayName,foundedYear,logo,parentCompany,stockTicker,stocksSummary,totalFunding,valuation
1225,[],private,Electrix International,,{'url': 'https://uploads1.craft.co/uploads/company/logo/338xx/33875/normal_30ae8b2d7f912d03.png'},,,,0 USD,
1226,[],private,Aqueous Technologies Corporation,1992,{'url': 'https://uploads3.craft.co/uploads/company/logo/3505xx/350560/normal_f677831a9b352c13.png'},,,,0 USD,
1227,[],private,JM Canty,1971,{'url': 'https://uploads3.craft.co/uploads/company/logo/9131xx/913103/normal_721e974a8ac6ba91.png'},,,,0 USD,
1228,[],private,Orenco Composites,1981,{'url': 'https://uploads5.craft.co/uploads/company/logo/8967xx/896740/normal_798a6cf609fb1c67.png'},,,,0 USD,
1229,[],private,Phoenix Rope and Cordage,1983,{'url': 'https://uploads2.craft.co/uploads/company/logo/8526xx/852660/normal_75e78fb987c3e556.png'},,,,0 USD,
1230,[],private,Liberty Office Products,1985,{'url': 'https://uploads5.craft.co/uploads/company/logo/8229xx/822909/normal_4961f6ef01c7125e.png'},,,,0 USD,
1231,[],private,Trek Equipment Corporation,1982,{'url': 'https://uploads1.craft.co/uploads/company/logo/4625xx/462590/normal_ee671fdbd84a020b.jpg'},,,,0 USD,
1232,[],private,Sonfarrel Aerospace,1955,{'url': 'https://uploads2.craft.co/uploads/company/logo/5589xx/558952/normal_174c2125b5750919.jpg'},,,,0 USD,
1233,[],private,Delkn,2017,{'url': 'https://uploads2.craft.co/uploads/company/logo/2836xx/283634/normal_78f22248e500f73c.jpg'},,,,0 USD,
1234,[],private,Brown and Perkins,1964,{'url': 'https://uploads1.craft.co/uploads/company/logo/7129xx/712912/normal_c15a62d559ed226c.png'},,,,0 USD,
1235,[],private,Polyplastic Forms,1940,{'url': 'https://uploads1.craft.co/uploads/company/logo/9877xx/987716/normal_b7ed48ab6c31c71b.png'},,,,0 USD,
1236,[],private,Displays & Optical Technologies,1996,{'url': 'https://uploads5.craft.co/uploads/company/logo/9660xx/966013/normal_562b341abc45bb84.png'},,,,0 USD,
1237,[],private,Fabric Development,1972,{'url': 'https://uploads5.craft.co/uploads/company/logo/9677xx/967794/normal_b466b6de87a8a4e9.png'},,,,0 USD,
1238,[],private,WECsys,1999,{'url': 'https://uploads3.craft.co/uploads/company/logo/9255xx/925536/normal_88b891d364b478e1.png'},,,,0 USD,
1239,[],private,Moffatt Products,1954,{'url': 'https://uploads3.craft.co/uploads/company/logo/7683xx/768361/normal_5536bd94c77cc23a.png'},,,,0 USD,
1240,[],private,American Marking,1988,{'url': 'https://uploads3.craft.co/uploads/company/logo/13632xx/1363202/normal_7e269e6a1f8db309.png'},,,,0 USD,
1241,[],private,Jacknob,1976,{'url': 'https://uploads2.craft.co/uploads/company/logo/11931xx/1193122/normal_9b67594bee21588a.png'},,,,0 USD,
1242,[],private,Magnetic Concepts,1989,{'url': 'https://uploads1.craft.co/uploads/company/logo/11092xx/1109252/normal_231d775952675a65.png'},,,,0 USD,
1243,[],private,Ash Love-Less Company,1988,{'url': 'https://uploads5.craft.co/uploads/company/logo/13640xx/1364030/normal_2d86c7b828792dbf.png'},,,,0 USD,
1244,[],private,Corder Products,1991,{'url': 'https://uploads5.craft.co/uploads/company/logo/13641xx/1364116/normal_153fcbe921d8aa37.png'},,,,0 USD,
1245,[],private,Caprice Electronics,1981,{'url': 'https://uploads1.craft.co/uploads/company/logo/13646xx/1364628/normal_d5a16a4a39c39aec.jpeg'},,,,0 USD,
1246,[],private,Access Hardware Supply,1997,{'url': 'https://uploads3.craft.co/uploads/company/logo/5482xx/548263/normal_abad5097bcd6fd33.png'},,,,0 USD,
1247,[],private,Tejas Office Products,1962,{'url': 'https://uploads2.craft.co/uploads/company/logo/5643xx/564390/normal_21571a135a3a8748.png'},,,,0 USD,
1248,[],private,Optimax Systems,1993,{'url': 'https://uploads3.craft.co/uploads/company/logo/7138xx/713855/normal_ca565c39618ed366.png'},,,,0 USD,
1249,[],private,GlobalTech Industries,1995,{'url': 'https://uploads5.craft.co/uploads/company/logo/10953xx/1095386/normal_cd2f39bb8d316852.png'},,,,0 USD,
1250,[],private,Interworld Highway,1969,{'url': 'https://uploads1.craft.co/uploads/company/logo/10818xx/1081840/normal_130041f73ceb3930.png'},,,,0 USD,
1251,[],private,DVC Company,1998,{'url': 'https://uploads3.craft.co/uploads/company/logo/8397xx/839790/normal_afe3a53cbbf56d1a.png'},,,,0 USD,
1252,[],private,Space Optics Research,1962,{'url': 'https://uploads5.craft.co/uploads/company/logo/2960xx/296033/normal_e8a46fb146292424.jpeg'},,,,0 USD,
1253,[],private,Starlite Industries,1945,{'url': 'https://uploads2.craft.co/uploads/company/logo/10552xx/1055252/normal_de4996e6eae79b64.png'},,,,0 USD,
1254,[],private,Miller Waste Mills,1927,{'url': 'https://uploads4.craft.co/uploads/company/logo/12236xx/1223627/normal_80b0ec4dc42dbb1f.png'},,,,0 USD,
1255,[],private,Advanced Glass Industries,1945,{'url': 'https://uploads4.craft.co/uploads/company/logo/8207xx/820743/normal_289115ae957bf641.png'},,,,0 USD,
1256,[],private,CHawk Technology International,2005,{'url': 'https://uploads3.craft.co/uploads/company/logo/3896xx/389636/normal_db8ec898faee3693.png'},,,,0 USD,
1257,[],private,KH Industries,1960,{'url': 'https://uploads3.craft.co/uploads/company/logo/6778xx/677822/normal_dfa91cb7b635b9dd.png'},,,,0 USD,
1258,[],private,Composite Technology Development,1988,{'url': 'https://uploads3.craft.co/uploads/company/logo/4808xx/480865/normal_7e4a19bfd4fdcd49.png'},,,,0 USD,
1259,[],public,Macintosh Retail Group,,{'url': 'https://uploads5.craft.co/uploads/company/logo/2521xx/252103/normal_9b06816bac0b79de.jpg'},,MACIN.AS,,0 USD,
1260,[],private,Inventory Management Solutions,2007,{'url': 'https://uploads1.craft.co/uploads/company/logo/10691xx/1069159/normal_6c1676fb0e76716e.png'},,,,0 USD,
1261,[],private,ReferApps,2019,{'url': 'https://uploads1.craft.co/uploads/company/logo/13933xx/1393392/normal_fea166be15f746a6.jpg'},,,,0 USD,
1262,[],private,Connevans,1961,{'url': 'https://uploads1.craft.co/uploads/company/logo/13649xx/1364992/normal_d4c0e8771d97193b.jpg'},,,,0 USD,
1263,[],private,Paul David Enterprises,1988,{'url': 'https://uploads1.craft.co/uploads/company/logo/13653xx/1365347/normal_dbe3ee353df83ca3.png'},,,,0 USD,
1264,[],private,Green Paper Products,2008,{'url': 'https://uploads2.craft.co/uploads/company/logo/13664xx/1366432/normal_4fba2dacef3b963d.png'},,,,0 USD,
1265,[],private,Compressor World,2000,{'url': 'https://uploads2.craft.co/uploads/company/logo/13654xx/1365419/normal_62f8589b4ee3ad06.png'},,,,0 USD,
1266,[],private,Tri Dee Arts,1967,{'url': 'https://uploads3.craft.co/uploads/company/logo/13732xx/1373265/normal_dd2c36db4be95fee.png'},,,,0 USD,
1267,[],private,Sport Court Colorado,1997,{'url': 'https://uploads1.craft.co/uploads/company/logo/13728xx/1372886/normal_deaaaeb0c8c4bd68.jpg'},,,,0 USD,
1268,[],private,Sheets & Giggles,2017,{'url': 'https://uploads2.craft.co/uploads/company/logo/14097xx/1409799/normal_a7542e9debd30c95.jpg'},,,,1976200 USD,
1269,[],private,Floravere,2016,{'url': 'https://uploads1.craft.co/uploads/company/logo/14047xx/1404753/normal_b95b9792fedf6b57.png'},,,,1100000 USD,
1270,[],private,Michaels Holdings,2006,{'url': 'https://uploads5.craft.co/uploads/company/logo/13720xx/1372038/normal_16264821d779b7ac.png'},,,,0 USD,
1271,[],private,Performance Bike,1987,{'url': 'https://uploads3.craft.co/uploads/company/logo/13704xx/1370476/normal_97b3ddca7e4b106f.jpg'},,,,0 USD,
1272,[],private,Cheaper Than Dirt,1993,,,,,0 USD,
1273,[],private,Crown Trophy,1978,{'url': 'https://uploads4.craft.co/uploads/company/logo/13658xx/1365877/normal_05a917736af62ce0.png'},,,,0 USD,
1274,[],private,VI-John Group,1960,{'url': 'https://uploads1.craft.co/uploads/company/logo/1720xx/172042/normal_0972663998e2a345.jpg'},,,,0 USD,
1275,[],private,Nom Noms World Food,2013,{'url': 'https://uploads3.craft.co/uploads/company/logo/13932xx/1393255/normal_1ae741a07c1335c1.jpg'},,,,0 USD,
1276,[],investor,Blume Ventures,,{'url': 'https://uploads2.craft.co/uploads/company/logo/838xx/83832/normal_8d8a4136664cfd2f.png'},,,,0 USD,
1277,[],private,Planet Superheroes,2013,{'url': 'https://uploads1.craft.co/uploads/company/logo/13953xx/1395390/normal_90129cabd1f61f60.jpg'},,,,2539700 USD,
1278,[],private,Triple J Armory,2015,{'url': 'https://uploads1.craft.co/uploads/company/logo/13732xx/1373270/normal_356352d43245d6d6.png'},,,,0 USD,
1279,[],public,Ruhnn,2016,{'url': 'https://uploads4.craft.co/uploads/company/logo/14057xx/1405761/normal_1e9e9b46bfaa5668.png'},,RUHN,300967212.0,44281200 USD,300967212 USD
1280,[],private,NakedPoppy,2017,{'url': 'https://uploads1.craft.co/uploads/company/logo/13504xx/1350431/normal_eeba52a773f5c557.jpg'},,,,4087068 USD,
1281,[],public,Ege Profil,1981,{'url': 'https://uploads3.craft.co/uploads/company/logo/13610xx/1361068/normal_1a6469a30f6bcca0.jpg'},,EGPRO.IS,,0 USD,
1282,[],public,Warpaint London,1992,{'url': 'https://uploads2.craft.co/uploads/company/logo/2594xx/259444/normal_be84a8e1286c1f66.png'},,W7L.L,,0 USD,
1283,[],public,Scandi Standard,1950,{'url': 'https://uploads2.craft.co/uploads/company/logo/7174xx/717485/normal_9583e834d6a9f2b4.png'},,SCST.ST,,0 USD,
1284,[],public,Alexanderwerk,1994,{'url': 'https://uploads3.craft.co/uploads/company/logo/8585xx/858579/normal_fd2cff4e97f8800d.png'},,ALX.F,,0 USD,
1285,[],public,Scandi Standard,1950,{'url': 'https://uploads2.craft.co/uploads/company/logo/7174xx/717485/normal_9583e834d6a9f2b4.png'},,SCST.ST,,0 USD,
1286,[],public,Dogi,1954,{'url': 'https://uploads3.craft.co/uploads/company/logo/6836xx/683641/normal_b95f86f35c3da60e.png'},,NXT.MC,,5161295 USD,
1287,[],public,Lavipharm,1911,{'url': 'https://uploads4.craft.co/uploads/company/logo/8162xx/816268/normal_5a06544493ca2f33.png'},,LAVI.AT,,0 USD,
1288,[],public,IC Group A/S,2001,{'url': 'https://uploads4.craft.co/uploads/company/logo/7574xx/757463/normal_1cd6eb328905de57.png'},,IC.CO,,0 USD,
1289,[],public,Vivanco Gruppe,1920,{'url': 'https://uploads1.craft.co/uploads/company/logo/13592xx/1359237/normal_eff26f5850234f6e.png'},,VG0K.F,,0 USD,
1290,[],public,Carmila,2014,{'url': 'https://uploads5.craft.co/uploads/company/logo/13577xx/1357780/normal_a69cff1cf2331eef.png'},,CARM.PA,,0 USD,
1291,[],public,Mallouppas & Papacostas,1978,{'url': 'https://uploads4.craft.co/uploads/company/logo/13575xx/1357591/normal_fea4db8f59d32c86.png'},,MPT.CY,,0 USD,
1292,[],public,Dogtas Kelebek,1935,{'url': 'https://uploads3.craft.co/uploads/company/logo/13610xx/1361067/normal_a0e6e9d5169f30a1.png'},,DGKLB.IS,,0 USD,
1293,[],public,Katsuragawa Electric,1945,{'url': 'https://uploads3.craft.co/uploads/company/logo/13612xx/1361207/normal_e7869162256e5b71.jpg'},,6416.T,,0 USD,
1294,[],public,Chatzikraniotis & Sons Mills,1907,{'url': 'https://uploads4.craft.co/uploads/company/logo/13592xx/1359241/normal_547c0a5f1b1ce457.png'},,HKRAN.AT,,0 USD,
1295,[],public,J Boutaris & Son Holding,1879,{'url': 'https://uploads5.craft.co/uploads/company/logo/13592xx/1359244/normal_a52aa78b8f815f90.png'},,MPK.AT,,0 USD,
1296,[],subsidiary,PDC Brands,1981,{'url': 'https://uploads3.craft.co/uploads/company/logo/2590xx/259010/normal_875ffbb65d7a74d3.png'},{'displayName': 'CVC Capital Partners'},,,0 USD,
1297,[],public,La Doria Group,1954,{'url': 'https://uploads1.craft.co/uploads/company/logo/4640xx/464065/normal_de8837cd4a28d221.png'},,LD.MI,,0 USD,
1298,[],public,Rapala VMC,1936,{'url': 'https://uploads2.craft.co/uploads/company/logo/7565xx/756562/normal_dee080fb01b14fe3.png'},,RAP1V.HE,,0 USD,
1299,[],public,Hagar,2003,{'url': 'https://uploads4.craft.co/uploads/company/logo/13593xx/1359313/normal_181f28cc6031383e.png'},,HAGA.IC,,0 USD,
1300,[],public,NSC Groupe,1810,{'url': 'https://uploads5.craft.co/uploads/company/logo/10658xx/1065877/normal_a91f0cd732b63c87.png'},,ALNSC.PA,,0 USD,
1301,[],public,Alkim Kagit,1948,{'url': 'https://uploads5.craft.co/uploads/company/logo/10267xx/1026720/normal_b133f4bde87d9bd0.png'},,ALKA.IS,,0 USD,
1302,[],public,BasicNet,1994,{'url': 'https://uploads5.craft.co/uploads/company/logo/11545xx/1154521/normal_b428270246eb358c.png'},,BAN.MI,,0 USD,
1303,[],public,AEON Global Health,1992,{'url': 'https://uploads4.craft.co/uploads/company/logo/370xx/37062/normal_99d186735bc7dbeb.jpg'},,AGHC,11530000.0,14120000 USD,11530000 USD
1304,[],public,Tandem Group,1958,{'url': 'https://uploads2.craft.co/uploads/company/logo/102xx/10204/normal_ce71c8e3119a5913.jpg'},,TND.L,,0 USD,
1305,[],public,Pidilite,1959,{'url': 'https://uploads1.craft.co/uploads/company/logo/1369xx/136906/normal_d09d2f915d57a369.png'},,PIDILITIND.NS,,0 USD,
1306,[],public,ITN Nanovation,2000,{'url': 'https://uploads2.craft.co/uploads/company/logo/3687xx/368701/normal_010f93653939d38d.png'},,I7N.F,,0 USD,
1307,[],public,Italia Independent,2008,{'url': 'https://uploads4.craft.co/uploads/company/logo/3774xx/377433/normal_ffd39eaa39b73996.png'},,IIG.MI,,0 USD,
1308,[],public,Italia Independent,2008,{'url': 'https://uploads4.craft.co/uploads/company/logo/3774xx/377433/normal_ffd39eaa39b73996.png'},,IIG.MI,,0 USD,
1309,[],public,Aeffe,1972,{'url': 'https://uploads3.craft.co/uploads/company/logo/4556xx/455629/normal_5c6e14497e788410.png'},,AEF.MI,,0 USD,
1310,[],public,PPG Industries,1883,{'url': 'https://uploads4.craft.co/uploads/company/logo/1205xx/120551/normal_e7158fccf0eff285.png'},,PPG,27074451940.0,2100000 USD,27074451940 USD
1311,[],public,Frigo-pak,1984,{'url': 'https://uploads2.craft.co/uploads/company/logo/13611xx/1361115/normal_fb3ea26832ab0ca0.png'},,FRIGO.IS,,0 USD,
1312,[],subsidiary,Excelligence Learning,1985,{'url': 'https://uploads1.craft.co/uploads/company/logo/2429xx/242953/normal_e329d7aad48da9da.png'},{'displayName': 'Brentwood Associates'},,,0 USD,
1313,[],public,F.G. Europe,1958,{'url': 'https://uploads3.craft.co/uploads/company/logo/8356xx/835639/normal_57cbdb09d804e028.jpg'},,FGE.AT,,0 USD,
1314,[],public,Nafpaktos Textile Industry,1964,{'url': 'https://uploads1.craft.co/uploads/company/logo/11317xx/1131720/normal_a523a466b18fdf54.png'},,NAYP.AT,,0 USD,
1315,[],public,New Wave Group,1990,{'url': 'https://uploads1.craft.co/uploads/company/logo/10226xx/1022634/normal_0e9c740195c51e91.png'},,NEWA-B.ST,,0 USD,
1316,[],public,Gima TT,2012,{'url': 'https://uploads5.craft.co/uploads/company/logo/13593xx/1359360/normal_b080a839be10a7e8.png'},,GIMA.MI,,0 USD,
1317,[],public,Paperpack Printing Box Manufacturing and Paper Packaging Industrial,1891,{'url': 'https://uploads4.craft.co/uploads/company/logo/10461xx/1046191/normal_5ff2dc70a300be04.png'},,PPAK.AT,,0 USD,
1318,[],private,Min Yuen,1978,{'url': 'https://uploads2.craft.co/uploads/company/logo/14096xx/1409679/normal_284c99772c745328.png'},,,,0 USD,
1319,[],private,Ningbo Jenius,2005,{'url': 'https://uploads5.craft.co/uploads/company/logo/14096xx/1409677/normal_756a5e643d317459.png'},,,,0 USD,
1320,[],public,Acushnet Company,1932,{'url': 'https://uploads2.craft.co/uploads/company/logo/5513xx/551396/normal_a053ec10baa517c2.png'},,GOLF,1982125800.0,0 USD,1982125800 USD
1321,[],subsidiary,Pacific Purification,2004,{'url': 'https://uploads1.craft.co/uploads/company/logo/13633xx/1363304/normal_d308efe9d8edd075.png'},,,,0 USD,
1322,[],private,East Brooklyn Labs,2016,{'url': 'https://uploads4.craft.co/uploads/company/logo/13908xx/1390807/normal_0ebe900a26a8d4ce.jpg'},,,,0 USD,
1323,[],private,The Encore Group,1984,{'url': 'https://uploads3.craft.co/uploads/company/logo/14003xx/1400340/normal_e16850b529f7acfe.png'},,,,0 USD,
1324,[],private,kaufDA,2008,{'url': 'https://uploads4.craft.co/uploads/company/logo/273xx/27384/normal_714f728139cf0c79.png'},,,,0 USD,
1325,[],private,Public Goods,2016,{'url': 'https://uploads3.craft.co/uploads/company/logo/13726xx/1372617/normal_a6b773fc7e8a9839.jpg'},,,,3000000 USD,
1326,[],private,Maximum Weather Instruments,1968,{'url': 'https://uploads1.craft.co/uploads/company/logo/13722xx/1372290/normal_c8d4d8dcb9439888.jpg'},,,,0 USD,
1327,[],private,Inline Warehouse,1994,{'url': 'https://uploads2.craft.co/uploads/company/logo/13714xx/1371484/normal_ec58912a0a33b07f.png'},,,,0 USD,
1328,[],private,Academy of Learners,2003,{'url': 'https://uploads1.craft.co/uploads/company/logo/13697xx/1369741/normal_d981680589b7f327.png'},,,,0 USD,
1329,[],private,TackleTech,1980,{'url': 'https://uploads2.craft.co/uploads/company/logo/13696xx/1369690/normal_4e71b8001ffbacb8.png'},,,,0 USD,
1330,[],private,Athletic Stuff Store,2000,{'url': 'https://uploads4.craft.co/uploads/company/logo/13693xx/1369328/normal_e725b1ee7154c713.jpeg'},,,,0 USD,
1331,[],private,CCI Industries,1979,{'url': 'https://uploads4.craft.co/uploads/company/logo/13654xx/1365440/normal_3c511d68c1055d1e.jpg'},,,,0 USD,
1332,[],private,Alpine Trophies,1970,{'url': 'https://uploads1.craft.co/uploads/company/logo/13691xx/1369145/normal_405966759c9369f6.png'},,,,0 USD,
1333,[],private,The Original Whistle Stop,1951,{'url': 'https://uploads4.craft.co/uploads/company/logo/13731xx/1373177/normal_7eea0ca9dcd81ee0.png'},,,,0 USD,
1334,[],private,My Brands,2001,{'url': 'https://uploads1.craft.co/uploads/company/logo/13724xx/1372430/normal_02cce99ff7f56e8c.jpg'},,,,0 USD,
1335,[],private,Ironcompany.com,1997,{'url': 'https://uploads5.craft.co/uploads/company/logo/13718xx/1371870/normal_9b1cd042be99c999.jpg'},,,,0 USD,
1336,[],private,ATS Media,1999,{'url': 'https://uploads1.craft.co/uploads/company/logo/13699xx/1369940/normal_4d22f371eea8fc21.png'},,,,0 USD,
1337,[],private,Kit Kraft,1946,{'url': 'https://uploads2.craft.co/uploads/company/logo/13720xx/1372085/normal_9e61480e2500bc0e.png'},,,,0 USD,
1338,[],private,Du-All Art and Drafting Supply,1978,{'url': 'https://uploads2.craft.co/uploads/company/logo/13713xx/1371322/normal_be3f47175b778e5c.png'},,,,0 USD,
1339,[],private,Treads Bicycle Outfitters,1980,{'url': 'https://uploads2.craft.co/uploads/company/logo/13732xx/1373256/normal_ab60dfcec6188c72.jpg'},,,,0 USD,
1340,[],private,Public Missiles,1989,{'url': 'https://uploads5.craft.co/uploads/company/logo/13704xx/1370499/normal_95a458b94b65b43a.jpg'},,,,0 USD,
1341,[],public,Cello Health,2004,{'url': 'https://uploads4.craft.co/uploads/company/logo/80xx/8062/normal_3acd0f48ed43f644.png'},,CLL.L,131660000.0,0 USD,
1342,[],private,TheSurpriser.com,2009,{'url': 'https://uploads4.craft.co/uploads/company/logo/13782xx/1378274/normal_7a0e2189d8e5de54.png'},,,,0 USD,
1343,[],private,JMTY,2011,{'url': 'https://uploads2.craft.co/uploads/company/logo/13898xx/1389850/normal_dde8e6ffb85cab86.png'},,,,0 USD,
1344,[],private,Ryan Enterprise,1986,{'url': 'https://uploads4.craft.co/uploads/company/logo/13661xx/1366146/normal_86faddacbddf4168.png'},,,,0 USD,
1345,[],private,Awards By Norm,1993,{'url': 'https://uploads4.craft.co/uploads/company/logo/13661xx/1366128/normal_bb86679b9647f1af.png'},,,,0 USD,
1346,[],private,TheSurpriser.com,2009,{'url': 'https://uploads4.craft.co/uploads/company/logo/13782xx/1378274/normal_7a0e2189d8e5de54.png'},,,,0 USD,
1347,[],private,Fanli,2006,{'url': 'https://uploads4.craft.co/uploads/company/logo/2447xx/244740/normal_ad3f3b1be8a62549.png'},,,,30000000 USD,
1348,[],private,HuiMin,2013,{'url': 'https://uploads5.craft.co/uploads/company/logo/13786xx/1378680/normal_fdfd95118804a455.png'},,,,516522000 USD,
1349,[],private,H. F. Staples & Co,1897,{'url': 'https://uploads1.craft.co/uploads/company/logo/13664xx/1366423/normal_ea778e6aa593d55e.png'},,,,0 USD,
1350,[],private,Golf Cars of Louisiana,1997,{'url': 'https://uploads5.craft.co/uploads/company/logo/13697xx/1369708/normal_baafc4e834bae994.png'},,,,0 USD,
1351,[],public,Hengan,1985,{'url': 'https://uploads1.craft.co/uploads/company/logo/13978xx/1397875/normal_0170135b413961a8.png'},,,,0 USD,
1352,[],public,Yonghui Superstores,2000,{'url': 'https://uploads1.craft.co/uploads/company/logo/13973xx/1397305/normal_fedd2e7eb81fc40c.png'},,,,0 USD,
1353,[],subsidiary,Metrovista,2006,{'url': 'https://uploads2.craft.co/uploads/company/logo/5779xx/577958/normal_7b1092c7f5c998a1.png'},,,,0 USD,
1354,[],public,Lotus Chocolate,1992,{'url': 'https://uploads5.craft.co/uploads/company/logo/4920xx/492061/normal_6d823c62bf48f8d4.jpg'},,LOTUSCHO.BO,,0 USD,
1355,[],subsidiary,Batesville,1884,{'url': 'https://uploads3.craft.co/uploads/company/logo/5329xx/532900/normal_8627d8157118710a.jpg'},{'displayName': 'Hillenbrand'},,,0 USD,
